Marca temporal,FECHA DE REGISTRO,RESPONSABLE,PROVEEDOR,TIPO DE EQUIPO,MODELOS,Modelo del equipo,numero de serie,MODELO DEL PROCESADOR Y FRECUENCIA EN GHZ,GENERACION,NUCLEOS,SISTEMA OPERATIVO,TOUCH,RAM SOLDADA?,RAM TOTAL DEL EQUIPO PREPARADO,TIPO DE RAM,CAPACIDAD DE EXPANSION RAM [CAPACIDAD DE EXPANSION],CANTITDAD DE SLOTS [CANTIDAD],CANTIDAD [CANTIDAD DE RAM SOLDADA],PULGADAS DEL MONITOR,TIPO DE MONITOR,RESOLUCION,ALMACENAMIENTO [PRINCIPAL],ALMACENAMIENTO [SECUNDARIO],TIPO DE DISCOS [PRINCIPAL],TIPO DE DISCOS [SECUNDARIO],SLOTS ALMACENAMIENTO [SSD],SLOTS ALMACENAMIENTO [M.2],SLOTS ALMACENAMIENTO [M.2 MICRO],SLOTS ALMACENAMIENTO [HDD],SLOTS ALMACENAMIENTO [MSATA],縏IENE PUERTO ETHERNET?,縀S GIGABYTE?,"Puertos  de conectividad
",DISPOSITIVOS DE ENTRADA,IDIOMA DEL TECLADO, [HDMI], [MINI HDMI], [VGA], [DVI], [DISPLAYPORT], [MINI DP], [USB 2.0]," [USB 3,0]", [USB 3.1], [USB 3.2], [USB TIPO C],LECTORES [SD],LECTORES [SC],LECTORES [ESATA],LECTORES [Tarjeta SIM],縏IENE BATERIA?,CANTIDAD DE BATERIAS [CANTIDAD DE BATERIA],CONDICION DE LA BATERIA,TIENE TARJETA  DEDICADA?,MODELO DE TARJETA DEDICADA,Cantidad de VRAM,MODELO DE LA TARJETA INTEGRADA,AREA DE TIENDA,DETALLES ESTETICOS,DETALLES DE FUNCIONAMIENTO,Columna 61,ENTRADAS DE MONITOR [HDMI],ENTRADAS DE MONITOR [VGA],ENTRADAS DE MONITOR [DVI],ENTRADAS DE MONITOR [DISPLAYPORT],ENTRADAS DE MONITOR [USB 2.0],"ENTRADAS DE MONITOR [USB 3,0]",ENTRADAS DE MONITOR [USB 3.1],ENTRADAS DE MONITOR [USB 3.2],ENTRADAS DE MONITOR [USB TIPO C],DETALLES DE FUNCIONAMIENTO,DETALLES ESTETICOS,RAM TOTAL DEL EQUIPO PREPARADO
10/25/2025 13:18:55,25/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15,PF2KQSQA,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE MARCO DISPLAY",N/A,,,,,,,,,,,,,
10/25/2025 13:22:34,25/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15,PF2QJ08S,i5-10210U 1.60GHz 4 Nucleos,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/25/2025 13:26:34,25/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15,PF2SCQQD,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/25/2025 13:30:26,25/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15,PF2RX1MC,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/25/2025 13:33:56,25/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15,PF2QML4C,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/25/2025 13:37:45,25/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15,PF2KPK3N,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/25/2025 13:42:08,25/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PF2MXFDZ,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/25/2025 13:45:03,25/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PF2V0V56,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/27/2025 11:23:22,25/10/2025,AARON,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90SXWNE,"i7-8650U, 1.90GHz",8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 11:31:23,27/10/2025,AARON,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90RG9PL,"i7-8650U, 1.90GHz",8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"MARCAS DE TECLADO EN PANTALLA, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 11:34:43,27/10/2025,AARON,BB,2 EN 1,LENOVO YOGA,Thinkpad X1 3rd Gen,R90VH603,"i7-8650U, 1.90GHz",8TH GEN,4 NUCLEOS,WIN 11 PRO,SI,SI,8GB,LPDDR3,N/A,RAM SOLDADA,8GB,14创,360,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,0,0,2,0,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),NO,,,INTEL UHD GRAPHICS 620,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 13:23:06,27/10/2025,OMAR,AHZ,LAPTOP,LENOVO THINKPAD,LENOVO THINKPAD L15,PF2QH3KS,i5 10210U y 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,32GB,2,,15.6创,RIGIDO,1920 x 1080,256GB,N/A,M.2,N/A,N/A,1,N/A,1,N/A,SI,NO,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,UHD GRAPHICS,,"RAYONES PANTALLA LEVES, MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, DESGASTE DE CARCASA TECLADO, DESGASTE DE CARCASA SUPERIOR E INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 13:41:26,25/10/2025,AARON,BB,LAPTOP,DELL PRECISION,7540,G7NTN13,"i9-9980HK, 2.40GHZ",9TH GEN,8 NUCLEOS,WIN 11 PRO,NO,NO,32GB,DDR4,128GB,4,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,3,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,1,0,0,2,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),SI,NVIDIA QUADRO RTX 3000 ,6GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 13:47:29,25/10/2025,AARON,BB,LAPTOP,DELL PRECISION,7540,3603N33,"i7-9850H, 2.60GHz",9TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,32GB,DDR4,128GB,4,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,3,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,1,0,0,2,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),SI,NVIDIA QUADRO RTX 3000,6GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 13:52:34,25/10/2025,AARON,BB,LAPTOP,DELL PRECISION,7540,2BL7M13,"i9-9980HK, 2.40GHz",9TH GEN,8 NUCLEOS,WIN 11 PRO,NO,NO,32GB,DDR4,128GB,4,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,3,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,1,0,0,2,0,2,SI,NO,NO,SI,SI,1 INTERNA,BUENA(>60%),SI,NVIDIA QUADRO RTX 3000 6GB,6GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 15:58:02,25/10/2025,AARON,BB,LAPTOP,DELL PRECISION,7530,5K09NF2,"i7-8850H, 2.60GHZ",8TH GEN,6 NUCLEOS,WIN 10 PRO,NO,NO,32GB,DDR4,64GB,4,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,3,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,1,0,0,2,0,2,SI,SI,NO,NO,SI,1 INTERNA,FUNCIONABLE ( 30%),SI,NVIDIA QUADRO P1000 4GB,4GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, DESGASTE DE CARCASA TECLADO, DESGASTE DE CARCASA SUPERIOR E INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 16:05:50,25/10/2025,AARON,BB,LAPTOP,DELL PRECISION,7530,JNL06S2,"i7-8750H,2.20GHz",8TH GEN,6 NUCLEOS,WIN 11 PRO,NO,NO,32GB,DDR4,64GB,4,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,3,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,1,0,0,2,0,2,SI,SI,NO,NO,SI,1 INTERNA,BUENA(>60%),SI,NVIDIA QUADRO P2000,4GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 16:34:47,25/10/2025,AARON,BB,LAPTOP,DELL PRECISION,7530,2CHN7Y2,"i9-8950HK, 2.90GHz",8TH GEN,6 NUCLEOS,WIN 11 PRO,NO,NO,32GB,DDR4,64GB,4,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,3,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,1,0,0,2,0,2,SI,SI,NO,NO,SI,1 INTERNA,FUNCIONABLE ( 30%),SI,NVIDIA QUADRO P3200,6GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2025 16:39:43,25/10/2025,AARON,BB,LAPTOP,DELL PRECISION,7530,7TPJTT2,"i9-8950HK, 2.90GHz",8TH GEN,6 NUCLEOS,WIN 11 PRO,NO,NO,32GB,DDR4,64GB,4,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,3,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,1,0,0,2,0,2,SI,SI,NO,NO,SI,1 INTERNA,FUNCIONABLE ( 30%),SI,NVIDIA QUADRO P3200 ,6GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 16:42:43,25/10/2025,AARON,BB,LAPTOP,DELL PRECISION,7530,JMHN7Y2,"i9-8950HK, 2.90GHz",8TH GEN,6 NUCLEOS,WIN 11 PRO,NO,NO,32GB,DDR4,64GB,4,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,3,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,1,0,0,2,0,2,SI,SI,NO,NO,SI,1 INTERNA,FUNCIONABLE ( 30%),SI,NVIDIA QUADRO P3200 ,6GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/27/2025 16:47:25,25/10/2025,AARON,BB,LAPTOP,DELL PRECISION,7530,42V8ST2,"i9-8950HK, 2.90GHz",8TH GEN,6 NUCLEOS,WIN 11 PRO,NO,NO,32GB,DDR4,64GB,4,,15.6创,RIGIDO,1920 x 1080,1TB,N/A,M.2,N/A,N/A,3,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO, TECLADO RETROILUMINADO",INGLES,1,0,0,0,0,1,0,0,2,0,2,SI,SI,NO,NO,SI,1 INTERNA,FUNCIONABLE ( 30%),SI,NVIDIA QUADRO P3200 ,6GB,,,"RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR",N/A,,,,,,,,,,,,,
10/28/2025 11:04:56,28/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PF2K21GL,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/28/2025 11:07:58,28/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PF2KR5DH,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/28/2025 11:13:25,28/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PF2SBYQK,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/28/2025 11:16:51,28/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PF2KPT1P,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,NO,,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/28/2025 11:19:31,28/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PF2ZP4VH,i5-10210U 1.60GHz ,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/28/2025 11:22:22,28/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PF2KS528,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/28/2025 11:28:33,28/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PF2KSMSG,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/28/2025 11:31:25,28/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PFKQVZZ,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
10/28/2025 11:34:32,28/10/2025,ALEJANDRA,AHZ,LAPTOP,LENOVO THINKPAD,L15 Gen 1,PF2TRB4X,i5-10210U 1.60GHz,10TH GEN,4 NUCLEOS,WIN 11 PRO,NO,NO,16GB,DDR4,64GB,2,,15.6创,RIGIDO,1920 x 1080,960GB,N/A,M.2,N/A,N/A,1,N/A,N/A,N/A,SI,SI,"WIFI, BLUETOOTH","CAMARA WEB, TECLADO EXTENDIDO",ESPA袿L,1,0,0,0,0,0,0,0,0,2,1,SI,NO,NO,NO,SI,1 INTERNA,BUENA(>60%),NO,,,Intel(R) UHD Graphics,,"MARCAS DE TECLADO EN PANTALLA, TECLADO DESGASTADO LEVE, RAYONES CARCASA SUPERIOR, RAYONES CARCASA INFERIOR, MOUSE PAD DESGASTE LEVE, DESGASTE DE CARCASA TECLADO",N/A,,,,,,,,,,,,,
